MovieId,Title,Genres,Year,imdbId,tmdbId,Average Rating,Number of Ratings
438,"Cowboy Way, The",Action|Comedy|Drama,1994,109493,19176,2.71429,7
440,Dave,Comedy|Romance,1993,106673,11566,3.54605,76
441,Dazed and Confused,Comedy,1993,106677,9571,3.92857,42
442,Demolition Man,Action|Adventure|Sci-Fi,1993,106697,9739,3.09259,81
444,Even Cowgirls Get the Blues,Comedy|Romance,1993,106834,34444,2.33333,6
445,Fatal Instinct,Comedy,1993,106873,26141,3,12
446,Farewell My Concubine (Ba wang bie ji),Drama|Romance,1993,106332,10997,3.83333,9
448,Fearless,Drama,1993,106881,10443,3.625,8
449,Fear of a Black Hat,Comedy,1994,106880,20239,1,1
450,With Honors,Comedy|Drama,1994,111732,16297,3,7
451,Flesh and Bone,Drama|Mystery|Romance,1993,106926,18551,4,1
452,Widows' Peak,Drama,1994,111712,25440,3,3
453,For Love or Money,Comedy|Romance,1993,106941,9024,2.8,5
454,"Firm, The",Drama|Thriller,1993,106918,37233,3.53465,101
455,Free Willy,Adventure|Children|Drama,1993,106965,1634,2.39189,37
456,Fresh,Crime|Drama|Thriller,1994,109842,13815,3.75,4
457,"Fugitive, The",Thriller,1993,106977,5503,3.99211,190
458,Geronimo: An American Legend,Drama|Western,1993,107004,35588,2.8,5
459,"Getaway, The",Action|Adventure|Crime|Drama|Romance|Thriller,1994,109890,2087,2.25,6
460,Getting Even with Dad,Comedy,1994,109891,41579,2.66667,3
461,Go Fish,Drama|Romance,1994,109913,18620,2.75,4
464,Hard Target,Action|Adventure|Crime|Thriller,1993,107076,2019,2.9,10
466,Hot Shots! Part Deux,Action|Comedy|War,1993,107144,9255,2.86667,60
467,Live Nude Girls,Comedy,1995,113674,26271,5,1
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Comedy|Romance,1995,112966,10612,3.20455,22
469,"House of the Spirits, The",Drama|Romance,1993,107151,2259,3.4,5
470,House Party 3,Comedy,1994,110064,16097,1,1
471,"Hudsucker Proxy, The",Comedy,1994,110074,11934,3.55,40
472,I'll Do Anything,Comedy|Drama,1994,110097,106143,2.58333,6
473,In the Army Now,Comedy|War,1994,110123,12475,1.85714,7
474,In the Line of Fire,Action|Thriller,1993,107206,9386,3.69286,70
475,In the Name of the Father,Drama,1993,107207,7984,4.3,25
476,"Inkwell, The",Comedy|Drama,1994,110137,59930,1,1
477,What's Love Got to Do with It?,Drama|Musical,1993,108551,15765,3.38235,17
478,Jimmy Hollywood,Comedy|Crime|Drama,1994,110197,31643,2.5,1
479,Judgment Night,Action|Crime|Thriller,1993,107286,6,2.25,4
480,Jurassic Park,Action|Adventure|Sci-Fi|Thriller,1993,107290,329,3.75,238
481,Kalifornia,Drama|Thriller,1993,107302,10909,3.15789,19
482,Killing Zoe,Crime|Drama|Thriller,1994,110265,507,3.625,8
484,Lassie,Adventure|Children,1994,110305,29918,3,2
485,Last Action Hero,Action|Adventure|Comedy|Fantasy,1993,107362,9593,2.93396,53
486,Life with Mikey,Comedy,1993,107413,42580,3,3
487,Lightning Jack,Comedy|Western,1994,110353,22317,2.5,4
488,M. Butterfly,Drama|Romance,1993,107468,1413,3,1
489,Made in America,Comedy,1993,107478,12121,2.86364,11
490,Malice,Thriller,1993,107497,2246,3,12
491,"Man Without a Face, The",Drama,1993,107501,10502,3.29412,17
492,Manhattan Murder Mystery,Comedy|Mystery,1993,107507,10440,3.75,14
493,Menace II Society,Action|Crime|Drama,1993,107554,9516,3.66667,12
494,Executive Decision,Action|Adventure|Thriller,1996,116253,2320,3.37805,41
495,In the Realm of the Senses (Ai no corrida),Drama,1976,74102,5879,5,1
496,What Happened Was...,Comedy|Drama|Romance|Thriller,1994,111689,83718,5,1
497,Much Ado About Nothing,Comedy|Romance,1993,107616,11971,3.81395,43
499,Mr. Wonderful,Comedy|Romance,1993,107613,31911,2.5,2
500,Mrs. Doubtfire,Comedy|Drama,1993,107614,788,3.38889,144
501,Naked,Drama,1993,107653,21450,3.66667,6
502,"Next Karate Kid, The",Action|Children|Romance,1994,110657,11231,2.36667,15
504,No Escape,Action|Drama|Sci-Fi,1994,110678,10447,3,2
505,North,Comedy,1994,110687,31586,2.21429,7
506,Orlando,Drama|Fantasy|Romance,1992,107756,9300,4.5,2
507,"Perfect World, A",Crime|Drama|Thriller,1993,107808,9559,3.38462,13
508,Philadelphia,Drama,1993,107818,9800,3.61364,66
509,"Piano, The",Drama|Romance,1993,107822,713,3.54098,61
510,Poetic Justice,Drama,1993,107840,8291,3,1
511,"Program, The",Action|Drama,1993,107889,18133,3,2
512,"Puppet Masters, The",Horror|Sci-Fi,1994,111003,25557,3,4
513,Radioland Murders,Comedy|Mystery|Romance,1994,110939,22588,3.375,4
514,"Ref, The",Comedy,1994,110955,10872,3.41667,18
515,"Remains of the Day, The",Drama|Romance,1993,107943,1245,3.60417,24
516,Renaissance Man,Comedy|Drama,1994,110971,11858,3.05556,18
517,Rising Sun,Action|Drama|Mystery,1993,107969,7007,3.27778,9
518,"Road to Wellville, The",Comedy,1994,111001,10467,2.375,4
519,RoboCop 3,Action|Crime|Drama|Sci-Fi|Thriller,1993,107978,5550,2.40476,21
520,Robin Hood: Men in Tights,Comedy,1993,107977,8005,3.13043,69
521,Romeo Is Bleeding,Crime|Thriller,1993,107983,2088,3.16667,3
522,Romper Stomper,Action|Drama,1992,105275,10412,3.28571,7
523,Ruby in Paradise,Drama,1993,108000,47889,3.5,4
524,Rudy,Drama,1993,108002,14534,3.48529,34
526,"Savage Nights (Nuits fauves, Les)",Drama,1992,105032,41878,4,1
527,Schindler's List,Drama|War,1993,108052,424,4.225,220
528,"Scout, The",Comedy|Drama,1994,111094,35233,2.33333,3
529,Searching for Bobby Fischer,Drama,1993,108065,14291,3.875,40
531,"Secret Garden, The",Children|Drama,1993,108071,11236,3.25,24
532,Serial Mom,Comedy|Crime|Horror,1994,111127,11592,3,16
533,"Shadow, The",Action|Adventure|Fantasy|Mystery,1994,111143,8850,2.88889,18
534,Shadowlands,Drama|Romance,1993,108101,10445,3.60714,14
535,Short Cuts,Drama,1993,108122,695,3.26667,15
536,"Simple Twist of Fate, A",Drama,1994,111194,43535,3.33333,3
537,Sirens,Drama,1994,111201,12519,3.16667,12
538,Six Degrees of Separation,Drama,1993,108149,23210,3.58333,12
539,Sleepless in Seattle,Comedy|Drama|Romance,1993,108160,858,3.4717,106
540,Sliver,Thriller,1993,108162,867,2.66667,18
541,Blade Runner,Action|Sci-Fi|Thriller,1982,83658,78,4.10081,124
542,Son in Law,Comedy|Drama|Romance,1993,108186,13203,2.78571,14
543,So I Married an Axe Murderer,Comedy|Romance|Thriller,1993,108174,10442,3.31707,41
544,Striking Distance,Action|Crime,1993,108238,11074,2.4375,8
546,Super Mario Bros.,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993,108255,9607,2,21
547,Surviving the Game,Action|Adventure|Thriller,1994,111323,17585,3.25,2
548,Terminal Velocity,Action|Mystery|Thriller,1994,111400,9057,2.75,6
549,Thirty-Two Short Films About Glenn Gould,Drama|Musical,1993,108328,20967,4.5,2
550,Threesome,Comedy|Romance,1994,111418,10635,3.4,5
551,"Nightmare Before Christmas, The",Animation|Children|Fantasy|Musical,1993,107688,9479,3.55376,93
552,"Three Musketeers, The",Action|Adventure|Comedy|Romance,1993,108333,10057,3.2623,61
553,Tombstone,Action|Drama|Western,1993,108358,11969,3.81538,65
555,True Romance,Crime|Thriller,1993,108399,319,3.8,65
556,"War Room, The",Documentary,1993,108515,26408,3.33333,6
558,"Pagemaster, The",Action|Adventure|Animation|Children|Fantasy,1994,110763,15139,2.9375,8
562,Welcome to the Dollhouse,Comedy|Drama,1995,114906,11446,3.54348,23
563,Germinal,Drama|Romance,1993,107002,51980,4,1
564,Chasers,Comedy,1994,109403,24405,1.5,2
567,Kika,Comedy|Drama,1993,107315,8223,2,3
568,Bhaji on the Beach,Comedy|Drama,1993,106408,14587,3.5,2
569,Little Big League,Comedy|Drama,1994,110363,31504,2.66667,6
573,"Ciao, Professore! (Io speriamo che me la cavo)",Drama,1992,107225,23637,3.5,1
574,Spanking the Monkey,Comedy|Drama,1994,111252,17600,3.25,4
575,"Little Rascals, The",Children|Comedy,1994,110366,10897,2.65625,16
577,Andre,Adventure|Children|Drama,1994,109120,21352,2.125,4
579,"Escort, The (Scorta, La)",Crime|Thriller,1993,108059,68806,3,1
580,Princess Caraboo,Drama,1994,110892,37345,2.8,5
581,"Celluloid Closet, The",Documentary,1995,112651,32562,4,4
583,Dear Diary (Caro Diario),Comedy|Drama,1994,109382,25403,4,1
585,"Brady Bunch Movie, The",Comedy,1995,112572,9066,2.73611,36
586,Home Alone,Children|Comedy,1990,99785,771,2.99569,116
587,Ghost,Comedy|Drama|Fantasy|Romance|Thriller,1990,99653,251,3.43478,115
588,Aladdin,Adventure|Animation|Children|Comedy|Musical,1992,103639,812,3.79235,183
589,Terminator 2: Judgment Day,Action|Sci-Fi,1991,103064,280,3.97098,224
590,Dances with Wolves,Adventure|Drama|Western,1990,99348,581,3.83537,164
592,Batman,Action|Crime|Thriller,1989,96895,268,3.42857,189
593,"Silence of the Lambs, The",Crime|Horror|Thriller,1991,102926,274,4.16129,279
594,Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,1937,29583,408,3.61688,77
595,Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance|IMAX,1991,101414,10020,3.77055,146
596,Pinocchio,Animation|Children|Fantasy|Musical,1940,32910,10895,3.45,60
597,Pretty Woman,Comedy|Romance,1990,100405,114,3.48519,135
599,"Wild Bunch, The",Adventure|Western,1969,65214,576,3.81818,11
600,Love and a .45,Action|Comedy|Crime,1994,110395,15477,4,1
602,"Great Day in Harlem, A",Documentary,1994,109934,124472,4,1
605,One Fine Day,Drama|Romance,1996,117247,7300,3,10
606,Candyman: Farewell to the Flesh,Fantasy|Horror,1995,112625,10824,3,4
608,Fargo,Comedy|Crime|Drama|Thriller,1996,116282,275,4.11602,181
609,Homeward Bound II: Lost in San Francisco,Adventure|Children,1996,116552,25059,3.57143,14
610,Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,1981,82509,11827,3.54545,33
611,Hellraiser: Bloodline,Action|Horror|Sci-Fi,1996,116514,8766,2.41667,6
612,"Pallbearer, The",Comedy,1996,117283,23570,2.5,6
613,Jane Eyre,Drama|Romance,1996,116684,47333,3.1875,8
615,Bread and Chocolate (Pane e cioccolata),Comedy|Drama,1973,70506,51242,3,1
616,"Aristocats, The",Animation|Children,1970,65421,10112,3.41111,45
617,"Flower of My Secret, The (La flor de mi secreto)",Comedy|Drama,1995,113083,4307,2.83333,3
618,Two Much,Comedy|Romance,1995,118001,46029,3,1
619,Ed,Comedy,1996,116165,32308,2.6,5
626,"Thin Line Between Love and Hate, A",Comedy,1996,117891,28121,5,1
627,"Last Supper, The",Drama|Thriller,1995,113613,12520,3.33333,6
628,Primal Fear,Crime|Drama|Mystery|Thriller,1996,117381,1592,3.64286,35
631,All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,1996,115509,19042,3.18182,11
632,Land and Freedom (Tierra y libertad),Drama|War,1995,114671,38884,4,1
633,Denise Calls Up,Comedy,1995,112844,47449,5,1
634,Theodore Rex,Comedy,1995,114658,36259,2.25,4
635,"Family Thing, A",Comedy|Drama,1996,116275,41852,3,2
636,Frisk,Drama,1995,113122,40926,3,1
637,Sgt. Bilko,Comedy,1996,117608,9099,3.04545,33
638,Jack and Sarah,Romance,1995,113448,2021,3,1
639,Girl 6,Comedy|Drama,1996,116414,61752,3,4
640,Diabolique,Drama|Thriller,1996,116095,10988,2.68182,11
645,Nelly & Monsieur Arnaud,Drama,1995,113947,12652,3.5,2
647,Courage Under Fire,Action|Crime|Drama|War,1996,115956,10684,3.32759,29
648,Mission: Impossible,Action|Adventure|Mystery|Thriller,1996,117060,954,3.53704,162
649,Cold Fever (ÃƒÂ kÃƒÂ¶ldum klaka),Comedy|Drama,1995,109028,68445,3,1
650,Moll Flanders,Drama,1996,117071,18989,3,4
653,Dragonheart,Action|Adventure|Fantasy,1996,116136,8840,3.09231,65
656,Eddie,Comedy,1996,116168,11107,3,5
661,James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,1996,116683,10539,3.44898,49
662,Fear,Thriller,1996,116287,10543,3.28571,7
663,Kids in the Hall: Brain Candy,Comedy,1996,116768,18414,3.29167,12
665,Underground,Comedy|Drama|War,1995,114787,11902,4.33333,3
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),Action,1996,112536,25087,2.8125,8
668,Song of the Little Road (Pather Panchali),Drama,1955,48473,5801,4.25,2
670,"World of Apu, The (Apur Sansar)",Drama,1959,52572,896,4.75,2
671,Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,1996,117128,3065,3.48611,36
673,Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996,117705,2300,2.70755,53
674,Barbarella,Adventure|Comedy|Sci-Fi,1968,62711,8069,3.16667,9
678,Some Folks Call It a Sling Blade,Drama|Thriller,1993,108181,27768,3.83333,9
679,"Run of the Country, The",Drama,1995,114307,221917,4,1
680,"Alphaville (Alphaville, une ÃƒÂ©trange aventure de Lemmy Caution)",Drama|Mystery|Romance|Sci-Fi|Thriller,1965,58898,8072,4.125,4
685,It's My Party,Drama,1996,113443,33245,4,2
688,Operation Dumbo Drop,Action|Adventure|Comedy|War,1995,114048,27281,2.33333,9
691,Mrs. Winterbourne,Comedy|Romance,1996,117104,40001,3.33333,3
692,Solo,Action|Sci-Fi|Thriller,1996,117688,29621,2,4
694,"Substitute, The",Action|Crime|Drama,1996,117774,20762,2.95455,11
695,True Crime,Mystery|Thriller,1996,114736,37144,4,2
697,Feeling Minnesota,Drama|Romance,1996,116289,12656,2.7,5
698,Delta of Venus,Drama,1995,109593,38867,1,1
700,Angus,Comedy,1995,112368,25969,3.21429,7
703,Boys,Drama,1996,115742,43634,2,2
704,"Quest, The",Action|Adventure,1996,117420,9103,2.57143,7
706,Sunset Park,Drama,1996,117784,29649,3,1
707,Mulholland Falls,Crime|Drama|Thriller,1996,117107,10990,2.88095,21
708,"Truth About Cats & Dogs, The",Comedy|Romance,1996,117979,8866,3.38793,58
709,Oliver & Company,Adventure|Animation|Children|Comedy|Musical,1988,95776,12233,3.09091,11
710,Celtic Pride,Comedy,1996,115851,23449,2.5625,8
711,Flipper,Adventure|Children,1996,116322,36355,3.05,10
714,Dead Man,Drama|Mystery|Western,1995,112817,922,3.96667,15
715,"Horseman on the Roof, The (Hussard sur le toit, Le)",Drama|Romance,1995,113362,11876,3.66667,3
718,"Visitors, The (Visiteurs, Les)",Comedy|Fantasy|Sci-Fi,1993,108500,11687,4.125,4
719,Multiplicity,Comedy,1996,117108,9304,2.84286,35
720,Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,1996,118114,503475,4.09259,27
722,"Haunted World of Edward D. Wood Jr., The",Documentary,1996,113270,73183,4,1
724,"Craft, The",Drama|Fantasy|Horror|Thriller,1996,115963,9100,3.03226,31
725,"Great White Hype, The",Comedy,1996,116448,20759,2.5,5
726,Last Dance,Drama,1996,116827,46063,3,1
728,Cold Comfort Farm,Comedy,1995,112701,32513,3.5,10
731,Heaven's Prisoners,Crime|Thriller,1996,116508,36915,3.33333,3
733,"Rock, The",Action|Adventure|Thriller,1996,117500,9802,3.6405,121
735,Cemetery Man (Dellamorte Dellamore),Horror,1994,109592,21588,3.92857,7
736,Twister,Action|Adventure|Romance|Thriller,1996,117998,664,3.32114,123
737,Barb Wire,Action|Sci-Fi,1996,115624,11867,2.65,20
741,Ghost in the Shell (KÃƒÂ´kaku kidÃƒÂ´tai),Animation|Sci-Fi,1995,113568,9323,4.14815,27
742,Thinner,Horror|Thriller,1996,117894,10280,2.81818,11
743,Spy Hard,Comedy,1996,117723,10535,2.51724,29
745,Wallace & Gromit: A Close Shave,Animation|Children|Comedy,1995,112691,532,3.89583,48
747,"Stupids, The",Comedy,1996,117768,16299,3.33333,3
748,"Arrival, The",Action|Sci-Fi|Thriller,1996,115571,10547,3.11364,22
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964,57012,935,4.26804,97
757,Ashes of Time (Dung che sai duk),Drama,1994,109688,40751,4,1
759,Maya Lin: A Strong Clear Vision,Documentary,1994,110480,85778,3.5,2
760,Stalingrad,Drama|War,1993,108211,11101,4.25,2
761,"Phantom, The",Action|Adventure,1996,117331,9826,2.78947,19
762,Striptease,Comedy|Crime,1996,117765,9879,2.41463,41
764,Heavy,Drama|Romance,1995,113280,22621,3.5,2
765,Jack,Comedy|Drama,1996,116669,7095,3.15789,19
766,I Shot Andy Warhol,Drama,1996,116594,26890,3.5,4
773,Touki Bouki,Drama,1973,70820,77771,3.5,1
775,Spirits of the Dead,Horror|Mystery,1968,63715,41225,3,1
778,Trainspotting,Comedy|Crime|Drama,1996,117951,627,4.03922,102
779,'Til There Was You,Drama|Romance,1997,118523,32872,4,2
780,Independence Day (a.k.a. ID4),Action|Adventure|Sci-Fi|Thriller,1996,116629,602,3.44554,202
781,Stealing Beauty,Drama,1996,117737,14553,3.5,7
782,"Fan, The",Drama|Thriller,1996,116277,9566,3,8
783,"Hunchback of Notre Dame, The",Animation|Children|Drama|Musical|Romance,1996,116583,10545,3.32979,47
784,"Cable Guy, The",Comedy|Thriller,1996,115798,9894,2.80556,54
785,Kingpin,Comedy,1996,116778,11543,3.36905,42
786,Eraser,Action|Drama|Thriller,1996,116213,9268,3.10938,64
788,"Nutty Professor, The",Comedy|Fantasy|Romance|Sci-Fi,1996,117218,9327,2.73171,82
790,"Unforgettable Summer, An (Un ÃƒÂ©tÃƒÂ© inoubliable)",Drama,1994,111546,81949,2,1
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",Documentary,1994,113610,,4,1
795,Somebody to Love,Drama,1994,111237,44535,3.5,2
798,Daylight,Action|Adventure|Drama|Thriller,1996,116040,11228,2.70833,12
799,"Frighteners, The",Comedy|Horror|Thriller,1996,116365,10779,3.45652,23
800,Lone Star,Drama|Mystery|Western,1996,116905,26748,4.15789,19
801,Harriet the Spy,Children|Comedy,1996,116493,38223,3.13636,11
802,Phenomenon,Drama|Romance,1996,117333,9294,3.33696,46
803,Walking and Talking,Comedy|Drama|Romance,1996,118113,49963,4,1
804,She's the One,Comedy|Romance,1996,117628,11363,3.25,8
805,"Time to Kill, A",Drama|Thriller,1996,117913,1645,3.65714,35
806,American Buffalo,Crime|Drama,1996,115530,31546,1.5,1
808,Alaska,Adventure|Children,1996,115493,36344,3.5,2
809,Fled,Action|Adventure,1996,116320,18550,2.33333,9
810,Kazaam,Children|Comedy|Fantasy,1996,116756,11511,2.25,12
813,Larger Than Life,Comedy,1996,116823,34170,2.8,5
818,"Very Brady Sequel, A",Comedy,1996,118073,12606,3.25,10
823,"Collector, The (La collectionneuse)",Drama,1967,61495,4837,3.5,1
824,Kaspar Hauser,Drama|Mystery,1993,110246,12632,4,1
828,"Adventures of Pinocchio, The",Adventure|Children,1996,115472,18975,3.33333,6
829,Joe's Apartment,Comedy|Fantasy|Musical,1996,116707,11962,2.66667,9
830,"First Wives Club, The",Comedy,1996,116313,2925,3.07143,21
832,Ransom,Crime|Thriller,1996,117438,3595,3.33784,37
833,High School High,Comedy,1996,116531,9308,2,6
835,Foxfire,Drama,1996,116353,18555,3.66667,3
836,Chain Reaction,Action|Adventure|Thriller,1996,115857,12123,2.88235,17
837,Matilda,Children|Comedy|Fantasy,1996,117008,10830,3.27273,33
838,Emma,Comedy|Drama|Romance,1996,116191,3573,3.91667,30
839,"Crow: City of Angels, The",Action|Thriller,1996,115986,10546,2.83333,15
840,House Arrest,Children|Comedy,1996,116571,18862,3.375,4
841,"Eyes Without a Face (Yeux sans visage, Les)",Horror,1959,53459,31417,3,2
842,Tales from the Crypt Presents: Bordello of Blood,Comedy|Horror,1996,117826,9431,2.54167,12
848,"Spitfire Grill, The",Drama,1996,117718,47907,3.28571,7
849,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller,1996,116225,10061,2.92045,44
851,Basquiat,Drama,1996,115632,549,2.83333,6
852,Tin Cup,Comedy|Drama|Romance,1996,117918,10478,3.17442,43
858,"Godfather, The",Crime|Drama,1972,68646,238,4.28906,192
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),Action|Comedy|Crime|Thriller,1992,104558,11134,3.83333,9
866,Bound,Crime|Drama|Romance|Thriller,1996,115736,9303,4,23
867,Carpool,Comedy|Crime,1996,115836,23945,1.75,2
869,Kansas City,Crime|Drama|Musical|Thriller,1996,116745,22479,3.66667,3
870,Gone Fishin',Comedy,1997,119214,9054,1,2
875,Nothing to Lose,Action|Crime|Drama,1994,110693,410921,3.5,1
876,Supercop 2 (Project S) (Chao ji ji hua),Action|Comedy|Crime|Thriller,1993,106544,38955,5,1
879,"Relic, The",Horror|Thriller,1997,120004,11015,3,4
880,"Island of Dr. Moreau, The",Sci-Fi|Thriller,1996,116654,9306,2.74074,27
881,First Kid,Children|Comedy,1996,116311,12559,2.1,5
882,"Trigger Effect, The",Drama|Thriller,1996,117965,58770,2,1
885,Bogus,Children|Drama|Fantasy,1996,115725,3587,2.5,2
886,Bulletproof,Action|Comedy|Crime,1996,115783,10723,2.66667,6
888,Land Before Time III: The Time of the Great Giving,Adventure|Animation|Children|Musical,1995,113596,19004,2.16667,3
889,1-900 (06),Drama|Romance,1994,109001,101230,4,1
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),Horror|Thriller,1995,113253,10987,3.8,5
892,Twelfth Night,Comedy|Drama|Romance,1996,117991,44705,3.53846,13
893,Mother Night,Drama,1996,117093,20318,3.66667,3
896,Wild Reeds (Les roseaux sauvages),Drama,1994,111019,26933,2.5,2
897,For Whom the Bell Tolls,Adventure|Drama|Romance|War,1943,35896,27854,3.75,2
898,"Philadelphia Story, The",Comedy|Drama|Romance,1940,32904,981,4.31034,29
899,Singin' in the Rain,Comedy|Musical|Romance,1952,45152,872,4.07447,47
900,"American in Paris, An",Musical|Romance,1951,43278,2769,3.70833,12
901,Funny Face,Comedy|Musical,1957,50419,13320,3,7
902,Breakfast at Tiffany's,Drama|Romance,1961,54698,164,3.84722,36
903,Vertigo,Drama|Mystery|Romance|Thriller,1958,52357,426,4.025,60
904,Rear Window,Mystery|Thriller,1954,47396,567,4.2619,84
905,It Happened One Night,Comedy|Romance,1934,25316,3078,4.32143,14
906,Gaslight,Drama|Thriller,1944,36855,13528,4.14286,7
907,"Gay Divorcee, The",Comedy|Musical|Romance,1934,25164,28288,3.5,2
908,North by Northwest,Action|Adventure|Mystery|Romance|Thriller,1959,53125,213,4.18421,57
