,movieId,Average Rating,Number of Ratings
32523,1529,3.333333333,3
32526,1533,4.5,2
32528,1537,3.807692308,13
32541,1541,2.7,10
32551,1542,3.714285714,7
32558,1544,2.753731343,67
32625,1545,4.5,2
32627,1546,3.5,1
32628,1547,3.25,2
32630,1549,4,1
32631,1550,2.25,4
32635,1551,2.166666667,3
32638,1552,3.033898305,59
32697,1554,2.4,5
32702,1556,1.605263158,19
32721,1562,2.214285714,42
32763,1564,4,2
32765,1565,4,1
32766,1566,3.451612903,31
32797,1569,3.5,40
32837,1571,4.5,2
32839,1572,3,2
32841,1573,3.37012987,77
32918,1574,1,1
32919,1580,3.487878788,165
33084,1581,2.166666667,3
33087,1582,2.6,5
33092,1583,3,2
33094,1584,3.652439024,82
33176,1585,3,1
33177,1586,2.795454545,22
33199,1587,3.258064516,31
33230,1588,3.075,20
33250,1589,3.28125,16
33266,1590,2.94,25
33291,1591,2.634615385,26
33317,1592,2.375,4
33321,1593,2.833333333,6
33327,1594,4.083333333,6
33333,1596,4.333333333,3
33336,1597,2.941860465,43
33379,1598,2.5,4
33383,1599,2.333333333,3
33386,1600,3.5,2
33388,1601,2.333333333,3
33391,1602,1.75,4
33395,1603,2.461538462,13
33408,1604,3.333333333,3
33411,1605,2.75,4
33415,1606,2.333333333,3
33418,1608,3.344827586,58
33476,1609,2.666666667,3
33479,1610,3.872222222,90
33569,1611,4.1,5
33574,1612,3,2
33576,1613,4,1
33577,1614,2.788461538,26
33603,1615,3,11
33614,1616,3.025,20
33634,1617,4.06185567,97
33731,1619,3.428571429,14
33745,1620,3.115384615,13
33758,1621,3.25,2
33760,1623,2.25,2
33762,1624,1.75,2
33764,1625,3.701298701,77
33841,1626,2.666666667,3
33844,1627,3.357142857,7
33851,1629,3.333333333,3
33854,1631,5,1
33855,1633,4,5
33860,1635,3.882352941,17
33877,1639,3.576923077,52
33929,1641,3.758928571,56
33985,1642,1.75,2
33987,1643,3.8,5
33992,1644,2.109375,32
34024,1645,3.411764706,51
34075,1646,2.142857143,7
34082,1647,2.5,3
34085,1648,3.5,4
34089,1649,2.5,3
34092,1650,3.75,2
34094,1652,4.5,1
34095,1653,3.953488372,86
34181,1654,3.5,1
34182,1655,4,1
34183,1656,4,1
34184,1658,3.0625,8
34192,1659,4,1
34193,1660,3,1
34194,1661,3,1
34195,1662,3,2
34197,1663,3.794117647,34
34231,1665,2.96875,16
34247,1667,2.1,5
34252,1670,3,3
34255,1671,3,1
34256,1672,3.375,12
34268,1673,4.076923077,39
34307,1674,3.65,40
34347,1675,3.5,1
34348,1676,3.33125,80
34428,1677,2,1
34429,1678,3.5,10
34439,1679,2,1
34440,1680,3.6,25
34465,1681,1.928571429,7
34472,1682,3.812,125
34597,1683,4.416666667,6
34603,1684,3.5,4
34607,1685,3,1
34608,1686,3.666666667,3
34611,1687,3.222222222,18
34629,1688,3.35,20
34649,1689,2.214285714,7
34656,1690,2.922222222,45
34701,1693,3.5,19
34720,1694,3,7
34727,1695,4,2
34729,1696,3.5,2
34731,1699,4,2
34733,1701,3.875,8
34741,1702,3,16
34757,1703,2.9,5
34762,1704,4.078014184,141
34903,1707,1.875,8
34911,1711,3.104166667,24
34935,1713,3.071428571,7
34942,1717,2.919354839,31
34973,1718,3.25,2
34975,1719,4.25,16
34991,1721,3.414285714,140
35131,1722,3.066666667,45
35176,1726,2.692307692,13
35189,1727,3.75,4
35193,1729,3.697916667,48
35241,1730,3.25,4
35245,1731,1.75,4
35249,1732,3.924528302,106
35355,1733,4.5,4
35359,1734,4.055555556,9
35368,1735,3.318181818,11
35379,1739,4,1
35380,1746,2,1
35381,1747,3.338709677,31
35412,1748,3.822916667,48
35460,1752,2.5,4
35464,1753,3.59375,16
35480,1754,3.5,15
35495,1755,4.1,5
35500,1757,2,1
35501,1759,5,1
35502,1760,1.35,10
35512,1762,2.3,5
35517,1767,3,2
35519,1769,2.928571429,14
35533,1770,2.5,2
35535,1771,4,1
35536,1772,2.708333333,12
35548,1777,3.419642857,56
35604,1779,2.760869565,23
35627,1783,2.8,5
35632,1784,3.697916667,96
35728,1785,3.9,5
35733,1791,2.333333333,3
35736,1792,3.02173913,23
35759,1793,4,2
35761,1794,3,1
35762,1797,4.25,6
35768,1798,2,2
35770,1799,3.423076923,13
35783,1801,3.5,25
35808,1804,3,3
35811,1805,3.016129032,31
35842,1806,2.3125,8
35850,1807,3,1
35851,1809,4,6
35857,1810,3.5,11
35868,1812,3.666666667,3
35871,1816,2,3
35874,1821,2.666666667,6
35880,1824,1,1
35881,1825,3.5,1
35882,1826,2,1
35883,1827,3.333333333,3
35886,1829,3.25,2
35888,1831,2.448275862,29
35917,1833,3,13
35930,1834,4,11
35941,1835,3.382352941,17
35958,1836,4.5,3
35961,1837,2.25,4
35965,1839,3,1
35966,1840,3.214285714,7
35973,1841,3,1
35974,1844,3.875,4
35978,1845,3.966666667,15
35993,1848,3.041666667,12
36005,1855,2.571428571,7
36012,1856,4,3
36015,1857,3.5,1
36016,1858,2.5625,8
36024,1859,3.666666667,3
36027,1860,2.625,4
36031,1862,1.944444444,9
36040,1863,2.428571429,7
36047,1866,2.928571429,7
36054,1867,2,1
36055,1870,3,1
36056,1873,3.75,10
36066,1875,3.916666667,6
36072,1876,3.069767442,43
36115,1881,2,2
36117,1882,1.954545455,33
36150,1883,3.270833333,24
36174,1884,3.967391304,46
36220,1885,3.125,12
36232,1887,2,2
36234,1888,2.666666667,3
36237,1889,3.75,8
36245,1891,2,1
36246,1892,3.28125,16
36262,1893,4.5,1
36263,1894,2.84375,16
36279,1895,3.333333333,15
36294,1897,3.5,2
36296,1900,4,1
36297,1902,4,1
36298,1904,3.333333333,3
36301,1906,2.5,2
36303,1907,3.566666667,45
36348,1909,3.44047619,42
36390,1910,2,2
36392,1911,2.609375,32
36424,1912,3.859375,32
36456,1913,4,3
36459,1914,3.388888889,9
36468,1916,3.416666667,12
36480,1917,3.054347826,92
36572,1918,2.848484848,33
36605,1919,2.5,5
36610,1920,2.833333333,18
36628,1921,3.85106383,47
36675,1922,3.5,2
36677,1923,3.676190476,105
36782,1924,3.1875,8
36790,1926,3,1
36791,1927,4.35,10
36801,1928,3.5,1
36802,1929,4,2
36804,1931,4.166666667,6
36810,1932,3.5,1
36811,1933,3,1
36812,1934,3.833333333,3
36815,1936,4,3
36818,1937,3.25,2
36820,1938,4,3
36823,1939,4.0625,8
36831,1940,4,1
36832,1941,3.5,2
36834,1942,4.25,4
36838,1944,3.954545455,11
36849,1945,4.1875,24
36873,1946,3.833333333,3
36876,1947,3.602941176,34
36910,1948,3.642857143,7
36917,1949,4.333333333,6
36923,1950,4.181818182,11
36934,1951,3.571428571,7
36941,1952,3.954545455,22
36963,1953,3.871794872,39
37002,1954,3.828125,64
37066,1955,3.892857143,14
37080,1956,4,12
37092,1957,4.038461538,13
37105,1958,3.795454545,22
37127,1959,3.666666667,15
37142,1960,3.692307692,26
37168,1961,3.807291667,96
37264,1962,3.739130435,23
37287,1963,3.363636364,11
37298,1964,4.083333333,6
37304,1965,3.380952381,21
37325,1966,3.625,8
37333,1967,3.821428571,42
37375,1968,3.778761062,113
37488,1969,2.35,10
37498,1970,2.916666667,12
37510,1971,2.428571429,7
37517,1972,2.142857143,7
37524,1973,2.2,5
37529,1974,2.875,16
37545,1975,2.5,7
37552,1976,2.214285714,7
37559,1977,2.583333333,6
37565,1978,2.5,2
37567,1979,3.25,4
37571,1980,2,1
37572,1981,2,3
37575,1982,3.722222222,27
37602,1983,2.4,5
37607,1984,2.166666667,3
37610,1985,2,1
37611,1986,1.5,2
37613,1987,2.5,2
37615,1990,4,1
37616,1991,2.708333333,12
37628,1992,2.375,4
37632,1993,1.8,5
37637,1994,3.425531915,47
37684,1995,1.666666667,6
37690,1996,1.875,4
37694,1997,3.801886792,53
37747,1998,1.5,4
37751,1999,2,4
37755,2000,3.673333333,75
37830,2001,3.180851064,47
37877,2002,2.934782609,46
37923,2003,3.37804878,41
37964,2004,3.333333333,15
37979,2005,3.570175439,57
38036,2006,3.1,60
38096,2007,3.5,2
38098,2008,3,1
38099,2009,3.473684211,19
38118,2010,3.857142857,21
38139,2011,3.505747126,87
38226,2012,3.369318182,88
38314,2013,3.095238095,21
38335,2014,2.625,8
38343,2015,3.388888889,9
38352,2016,2.875,4
38356,2017,3.1,5
38361,2018,3.368421053,38
38399,2019,4.1875,48
38447,2020,4,25
38472,2021,3.432432432,37
38509,2022,3.6875,8
38517,2023,3.355555556,45
38562,2024,3.333333333,3
38565,2025,3.928571429,7
38572,2026,2,3
38575,2027,1.833333333,9
38584,2028,4.146276596,188
38772,2032,2,1
38773,2033,3.75,8
38781,2034,2.611111111,9
38790,2035,3.666666667,3
38793,2036,2.25,6
38799,2037,4,1
38800,2038,2.333333333,3
38803,2040,2.857142857,7
38810,2041,3.333333333,3
38813,2042,2.583333333,6
38819,2043,2.75,4
38823,2044,2.5,2
38825,2046,3.208333333,24
38849,2048,3.5625,8
38857,2050,2.875,4
38861,2051,2.333333333,3
38864,2052,2.760869565,23
38887,2053,2.05,20
38907,2054,2.757352941,68
38975,2055,3,1
38976,2056,3,1
38977,2057,3.375,4
38981,2058,3.35,30
39011,2059,3,15
39026,2060,3.071428571,14
39040,2064,3.838709677,31
39071,2065,3.730769231,13
39084,2066,4.125,4
39088,2067,4.142857143,21
39109,2068,2.75,2
39111,2069,4.25,2
39113,2070,3.4,5
39118,2071,3.25,2
39120,2072,3.176470588,17
39137,2073,3.6,5
39142,2074,3.666666667,3
39145,2075,5,1
39146,2076,3.945652174,46
39192,2077,3.4,5
39197,2078,3.830188679,53
39250,2080,3.4,55
39305,2081,3.425373134,67
39372,2082,2.653846154,26
39398,2083,3.736842105,19
39417,2084,2.7,5
39422,2085,3.431818182,44
39466,2087,3.573170732,41
39507,2088,2.5,18
39525,2089,3.5,10
39535,2090,3.192307692,13
39548,2091,2.25,4
39552,2092,2.416666667,6
39558,2093,3,6
39564,2094,3.256410256,39
39603,2095,2.833333333,3
39606,2096,3.409090909,22
39628,2097,2.9,10
39638,2098,2.5,2
39640,2099,3.416666667,6
39646,2100,3.117647059,51
39697,2102,2.333333333,3
39700,2103,2.5,3
39703,2104,4,1
39704,2105,3.34,50
39754,2106,3.7,5
39759,2107,3,3
39762,2108,3.479166667,24
39786,2109,3.37037037,27
39813,2110,3.305555556,18
39831,2111,3.25,10
39841,2112,3.1875,8
39849,2114,3.71875,16
39865,2115,3.638888889,108
39973,2116,3.133333333,15
39988,2117,3.714285714,14
40002,2118,3.733333333,15
40017,2119,1.333333333,3
40020,2120,2,4
40024,2121,2.214285714,7
40031,2122,2.454545455,11
40042,2123,2.7,15
40057,2124,3.289473684,38
40095,2125,3.619047619,21
40116,2126,2.766666667,15
40131,2130,3.6875,8
40139,2131,4.625,4
40143,2132,4.142857143,7
40150,2133,3.325,20
40170,2134,3.113636364,22
40192,2135,3.772727273,11
40203,2136,2.464285714,14
40217,2137,3.547619048,21
40238,2138,4.05,10
40248,2139,3.476190476,21
40269,2140,3.544117647,34
40303,2141,3.166666667,18
40321,2142,2.7,10
40331,2143,3.076923077,13
40344,2144,3.602040816,49
40393,2145,3.242424242,33
40426,2146,3.21875,16
40442,2147,2.666666667,3
40445,2148,3.055555556,9
40454,2149,1.75,4
40458,2150,3.892857143,28
40486,2151,3.75,6
40492,2152,2,3
40495,2153,2.318181818,11
40506,2154,1.75,2
40508,2155,3.625,8
40516,2156,4,1
40517,2159,3.928571429,7
40524,2160,4.171875,32
40556,2161,3.581395349,43
40599,2162,2.5,8
40607,2163,2.2,5
40612,2164,1,1
40613,2165,3.5,2
40615,2166,2.5,4
40619,2167,3.362068966,58
40677,2169,2.285714286,7
40684,2170,2.4,5
40689,2171,3.3125,8
40697,2172,3,1
40698,2174,3.472527473,91
40789,2175,4.5,1
40790,2176,3.9,10
40800,2177,3.166666667,3
40803,2178,3.5,2
40805,2179,3,1
40806,2180,3.5,1
40807,2181,3.625,4
40811,2182,2.875,4
40815,2183,3.555555556,9
40824,2184,3.416666667,6
40830,2185,4,2
40832,2186,3.98,25
40857,2187,3.5,2
40859,2188,2,5
40864,2190,2,1
40865,2193,3.3375,40
40905,2194,3.938461538,65
40970,2195,3.214285714,7
40977,2196,5,1
40978,2201,3.5,2
40980,2202,4.357142857,7
40987,2203,4.142857143,7
40994,2204,3.875,4
40998,2205,2.875,4
41002,2206,4,5
41007,2207,3,1
41008,2208,3.916666667,6
41014,2210,3.25,2
41016,2211,3,1
41017,2212,3.666666667,3
41020,2226,1,1
41021,2227,3.5,3
41024,2231,3.861111111,36
41060,2232,3.425925926,27
41087,2236,3,9
41096,2239,4.666666667,6
41102,2240,3.857142857,7
41109,2241,3.5,4
41113,2243,3.428571429,28
41141,2244,1.5,2
41143,2245,3.204545455,22
41165,2247,3,12
41177,2248,3.923076923,39
41216,2249,3.181818182,11
41227,2252,2.5,5
41232,2253,2.375,20
41252,2255,1.5,2
41254,2256,2.5,2
41256,2257,4,1
41257,2259,3.1875,8
41265,2260,2.5,2
41267,2261,3,6
41273,2262,3,9
41282,2263,2.8,5
41287,2264,2.75,4
41291,2265,2.375,4
41295,2266,3.1,5
41300,2267,2.5,2
41302,2268,3.789473684,57
41359,2269,3,8
41367,2271,3,2
41369,2272,2.75,2
41371,2273,3.261904762,42
41413,2275,3.6,5
41418,2278,3.523255814,43
41461,2279,2.4,10
41471,2280,3,2
41473,2281,2.5,1
41474,2282,3.416666667,6
41480,2283,3.5,2
41482,2286,2,1
41483,2287,3.8,5
41488,2288,3.933333333,45
41533,2289,3.947368421,38
41571,2290,3.6,5
41576,2291,3.7,80
41656,2292,2.5,1
41657,2294,3.244444444,45
41702,2295,4.5,2
41704,2296,2.1,10
41714,2297,3.642857143,14
41728,2298,4,1
41729,2300,3.96969697,33
41762,2301,3.625,16
41778,2302,3.262711864,59
41837,2303,3.6,5
41842,2304,4,1
41843,2306,2.583333333,6
41849,2307,3,1
41850,2310,3.666666667,3
41853,2311,3.588235294,17
41870,2312,3.833333333,12
41882,2313,4.029411765,17
41899,2314,4.5,2
41901,2315,2.166666667,6
41907,2316,3.214285714,7
41914,2318,4.125,16
41930,2320,3,9
41939,2321,3.483606557,61
42000,2322,3.0625,8
42008,2323,4.25,2
42010,2324,4.147727273,88
42098,2325,3.115384615,13
42111,2327,3.666666667,3
42114,2328,2.428571429,7
42121,2329,4.217054264,129
42250,2330,4.5,2
42252,2331,3,3
42255,2332,1.25,2
42257,2333,4.125,4
42261,2334,2.807692308,13
42274,2335,3.178571429,28
42302,2336,3.673913043,23
42325,2337,3.375,4
42329,2338,2.055555556,18
42347,2339,1.5,1
42348,2340,3.05,20
42368,2342,4,2
42370,2344,3.25,8
42378,2346,3.181818182,11
42389,2347,2.333333333,3
42392,2348,3.4375,8
42400,2349,3.5,7
42407,2350,3.5,2
42409,2351,4.285714286,7
42416,2352,3.84,25
42441,2353,3.492537313,67
42508,2354,2.5,7
42515,2355,3.516304348,92
42607,2356,2.6,5
42612,2357,4.416666667,6
42618,2358,4,1
42619,2359,3.673076923,26
42645,2360,4.458333333,12
42657,2361,2.75,10
42667,2362,4,1
42668,2363,2.166666667,3
42671,2364,1.5,2
42673,2365,2.5,2
42675,2366,3.64,25
42700,2367,2.714285714,14
42714,2368,2,1
42715,2369,2.666666667,24
42739,2370,3,1
42740,2371,3.083333333,24
42764,2372,2.222222222,9
42773,2373,2.277777778,9
42782,2374,3.166666667,9
42791,2375,2.928571429,21
42812,2376,3.214285714,21
42833,2377,2.5,5
42838,2378,3.022727273,22
42860,2379,2.458333333,12
42872,2380,2.3,10
42882,2381,2.142857143,7
42889,2382,2.5,5
42894,2383,1.5,4
42898,2384,2.775862069,29
42927,2385,2.333333333,3
42930,2387,3.4375,16
42946,2388,4,1
42947,2389,1.888888889,9
42956,2390,3.928571429,7
42963,2391,3.795454545,22
42985,2392,1.9375,8
42993,2393,3.151515152,33
43026,2394,3.5,25
43051,2395,3.544642857,56
43107,2396,3.777173913,92
43199,2398,4.058823529,17
43216,2399,2.25,4
43220,2400,3,2
43222,2401,3.8125,8
43230,2402,2.657894737,19
43249,2403,3.55,30
43279,2404,1.916666667,12
43291,2405,2.80952381,21
43312,2406,3.453703704,54
43366,2407,3.26744186,43
43409,2408,2.333333333,9
43418,2409,3.192307692,26
43444,2410,2.729166667,24
43468,2411,2.706896552,29
43497,2412,1.941176471,17
43514,2413,3.388888889,18
43532,2414,3.363636364,11
43543,2415,3,1
43544,2416,2.90625,16
43560,2417,1,1
43561,2418,2.75,6
43567,2419,3.75,2
43569,2420,3.565789474,38
43607,2421,2.775862069,29
43636,2422,1.75,14
43650,2423,3.566666667,30
43680,2424,3.12,50
43730,2425,4,2
43732,2427,3.3,35
43767,2428,2.47826087,23
43790,2429,2.8,5
43795,2430,2.833333333,6
43801,2431,3.37037037,27
43828,2432,3.083333333,6
43834,2433,3.045454545,11
43845,2435,4,1
43846,2436,4.25,6
43852,2439,3.166666667,3
43855,2442,3.833333333,3
43858,2443,3.375,8
43866,2445,2.6875,8
43874,2446,2,2
43876,2447,3.266666667,15
43891,2448,2.666666667,3
43894,2450,2.15625,16
43910,2451,3,1
43911,2453,2.166666667,3
43914,2454,3.384615385,13
43927,2455,3.38372093,43
43970,2456,2.277777778,9
43979,2457,3.5625,8
43987,2458,2.75,8
43995,2459,3.269230769,13
44008,2460,2,3
44011,2462,3,1
44012,2463,3.321428571,14
44026,2465,1.5,3
44029,2467,3.75,18
44047,2468,2.5,15
44062,2469,3.214285714,7
44069,2470,3.175438596,57
44126,2471,2.479166667,24
44150,2472,3,3
44153,2473,2.5625,8
44161,2474,3.5,13
44174,2475,3.666666667,3
44177,2476,3.75,12
44189,2477,3.333333333,3
44192,2478,3.134615385,26
44218,2481,4,1
44219,2482,3,2
44221,2483,3.5,1
44222,2485,2.844827586,29
44251,2488,3,3
44254,2490,3.422222222,45
44299,2491,3.6,5
44304,2492,3,7
44311,2493,4,1
44312,2494,4,2
44314,2495,4,3
44317,2496,3.108695652,23
44340,2497,2.916666667,6
44346,2498,2.1,5
44351,2500,2,7
44358,2501,3.75,30
44388,2502,4.090425532,94
44482,2503,4,1
44483,2504,3.166666667,6
44489,2505,2.944444444,18
44507,2506,3.333333333,6
44513,2511,4.666666667,3
44516,2512,5,1
44517,2513,2.85,10
44527,2514,1.833333333,3
44530,2515,1.75,2
44532,2516,1,1
44533,2517,2.95,10
44543,2518,3.05,10
44553,2520,2.166666667,3
44556,2521,3.5,2
44558,2522,3.25,4
44562,2523,2.5,2
44564,2524,3.222222222,9
44573,2525,2,3
44576,2526,1.833333333,3
44579,2527,3.416666667,18
44597,2528,3.229166667,24
44621,2529,3.803571429,56
44677,2530,2.777777778,18
44695,2531,2.777777778,9
44704,2532,2.791666667,12
44716,2533,3,15
44731,2534,2.5,3
44734,2535,2.666666667,3
44737,2537,2,3
44740,2538,1,1
44741,2539,3.095744681,47
44788,2540,2.5,3
44791,2541,3.225,40
44831,2542,4.052238806,67
44898,2544,3,1
44899,2546,3.25,2
44901,2548,1.833333333,6
44907,2549,2.916666667,6
44913,2550,4,7
44920,2551,3.6875,8
44928,2552,1.5,2
44930,2553,3.083333333,6
44936,2554,3.166666667,3
44939,2555,1.666666667,3
44942,2557,4.5,1
44943,2558,2.333333333,9
44952,2559,3,1
44953,2560,3,8
44961,2561,2.75,4
44965,2563,4.166666667,3
44968,2565,4.166666667,12
44980,2566,2,2
44982,2567,2.973684211,19
45001,2568,3.1875,8
45009,2570,3.2,5
45014,2571,4.192446043,278
45292,2572,3.527777778,54
45346,2573,1,1
45347,2574,2,6
45353,2575,3.75,4
45357,2577,3,1
45358,2579,3.833333333,6
45364,2580,3.961538462,39
45403,2581,2.958333333,36
45439,2582,3,3
45442,2583,3.875,12
45454,2585,4.25,2
45456,2586,1.75,2
45458,2587,3.25,4
45462,2589,3.5,1
45463,2590,2.5,1
45464,2593,3.375,4
45468,2594,3.75,10
45478,2596,3.791666667,12
45490,2597,2.75,2
45492,2598,2.84,25
45517,2599,3.660714286,56
45573,2600,3.863636364,22
45595,2605,2.988372093,43
45638,2606,2.566666667,15
45653,2607,4,2
45655,2609,4,1
45656,2611,3,1
45657,2612,4,1
45658,2613,2.875,8
45666,2614,1,2
45668,2615,2.875,4
45672,2616,2.884615385,26
45698,2617,3.120689655,87
45785,2618,3.4,5
45790,2620,3,1
45791,2622,3.136363636,11
45802,2623,1,1
45803,2624,4.25,2
45805,2625,2.5,2
45807,2628,3.107142857,140
45947,2629,2.5,2
45949,2630,3.5,2
45951,2632,4,1
45952,2633,3.333333333,3
45955,2634,3.333333333,3
45958,2639,3.125,4
45962,2640,3.606557377,61
46023,2641,3.020408163,49
46072,2642,2.25,22
46094,2643,1.6875,16
46110,2644,3.333333333,9
46119,2648,3.909090909,11
46130,2651,1,1
46131,2652,3,1
46132,2654,3.6,5
46137,2655,2,1
46138,2656,3,1
46139,2657,3.341269841,63
46202,2659,2,1
46203,2660,3.5,4
46207,2661,3,1
46208,2662,3.166666667,12
46220,2664,3.769230769,13
46233,2665,1,1
46234,2668,2.9375,8
46242,2669,3.5,2
46244,2670,3.6,5
46249,2671,3.455357143,56
46305,2672,2.958333333,12
46317,2674,2.25,2
46319,2676,3.166666667,6
46325,2677,4.375,4
46329,2681,3,3
46332,2682,4,3
46335,2683,3.198347107,121
46456,2686,4.026315789,19
46475,2687,3.458333333,24
46499,2688,2.933333333,15
46514,2690,3.7,10
46524,2691,3.666666667,3
46527,2692,4,75
46602,2693,3.375,4
46606,2694,3.197916667,48
46654,2695,2,1
46655,2696,4.333333333,3
46658,2697,3.5,1
46659,2698,2,1
46660,2699,2.811320755,53
46713,2700,3.861842105,76
46789,2701,2.20754717,53
46842,2702,3.4,15
46857,2706,3.378640777,103
46960,2707,3.272727273,22
46982,2708,4,3
46985,2709,3.166666667,9
46994,2710,2.796875,64
47058,2712,3.462264151,53
47111,2713,2.666666667,12
47123,2716,3.775,120
47243,2717,3,47
47290,2718,3.2,10
47300,2719,2.115384615,13
47313,2720,2.095238095,21
47334,2722,2.775862069,29
47363,2723,3.08974359,39
47402,2724,2.833333333,42
47444,2725,2,1
47445,2726,4.055555556,9
47454,2727,3,1
47455,2728,3.576923077,13
47468,2729,3.5,7
47475,2730,3.714285714,7
47482,2731,4,12
47494,2732,4.5,5
47499,2733,2,2
47501,2734,3.25,10
47511,2735,2.71875,16
47527,2736,3.6,5
47532,2737,4,1
47533,2738,4,1
47534,2739,3.916666667,12
47546,2740,1,1
47547,2741,2,2
47549,2742,1,1
47550,2743,3,1
47551,2744,4,1
47552,2745,3.5,9
47561,2746,3.333333333,39
47600,2747,3,9
47609,2748,1.833333333,6
47615,2749,4,2
47617,2750,3.142857143,7
47624,2751,4,1
47625,2752,2.8125,8
47633,2754,1,1
47634,2757,3.5,1
47635,2759,3.5,8
47643,2761,4.051282051,39
47682,2762,3.893854749,179
47861,2763,3.645833333,48
47909,2764,4,7
47916,2765,3.5,1
47917,2766,3.25,2
47919,2769,3.4,5
47924,2770,2.960526316,38
47962,2771,3.25,4
47966,2772,2.85,10
47976,2774,3,1
47977,2775,1,1
47978,2779,3.269230769,13
47991,2782,3.333333333,3
47994,2784,3.25,2
47996,2786,1.75,4
48000,2787,2.416666667,6
48006,2788,4.053571429,28
48034,2789,2.875,4
48038,2790,2,2
48040,2791,3.856321839,87
48127,2792,3.184210526,19
48146,2793,2.3,10
48156,2794,2.633333333,15
48171,2795,3.653846154,26
48197,2796,2.590909091,11
48208,2797,3.71978022,91
48299,2798,1.583333333,12
48311,2799,1.3125,8
48319,2800,2.5,1
48320,2801,4.5,1
48321,2802,3.038461538,13
48334,2803,2.923076923,13
48347,2804,3.972727273,55
48402,2805,3,23
48425,2806,2.333333333,9
48434,2807,2.625,4
48438,2808,2.205882353,17
48455,2810,4.2,5
48460,2812,3,1
48461,2813,1,1
48462,2815,2.285714286,7
48469,2816,1.666666667,3
48472,2817,2,3
48475,2818,1,3
48478,2819,3.75,16
48494,2820,4,1
48495,2822,3.136363636,11
48506,2824,5,1
48507,2826,2.903846154,26
48533,2827,2.272727273,11
48544,2828,1.5,2
48546,2829,3.071428571,7
48553,2835,1,1
48554,2836,3.5,4
48558,2837,3,1
48559,2839,4,1
48560,2840,2.869565217,23
48583,2841,3.527777778,18
48601,2843,3.944444444,9
48610,2844,2.666666667,3
48613,2846,3.857142857,7
48620,2847,3,2
48622,2848,4,1
48623,2851,3.25,4
48627,2852,4,1
48628,2856,3,1
48629,2857,3.285714286,14
48643,2858,4.056372549,204
48847,2859,3.857142857,7
48854,2860,2.611111111,9
48863,2861,3.375,8
48871,2862,1,1
48872,2863,3.473684211,19
48891,2865,4,1
48892,2866,3.6,5
48897,2867,3.583333333,12
48909,2868,2,2
48911,2870,3.3125,8
48919,2871,3.9,30
48949,2872,3.64,25
48974,2874,3.666666667,3
48977,2875,2.95,10
48987,2876,2,1
48988,2877,3,7
